names,chi_reasons
sample_00006941,视频显示了一个男人和一个女人站在医院候诊室的窗户旁边，望向外面。男人脖子上裹着围巾，站在女人旁边。女人穿着毛衣，似乎对男人微笑。男人看起来要和女人开始对话。视频显示两人交谈，女人长发，站在一个高瘦的男人旁边。男人似乎在低头看着女人。视频以男人的脸近距离拍摄结束，旁边站着一个女人。总体而言，这个场景是在医院环境中男人和女人的互动。
sample_00002183,根据视频，视频中的人看起来感到快乐和开心。我们可以根据他们笑脸、笑声以及在厨房里四处走动的方式推断出这一点。此外，我们可以推断出这种情绪是由于一个穿着粉色裙子、用刀和木勺烹饪的女人的存在，以及视频中的愉快氛围所引起的。
sample_00003051,从视频中，我们可以推断出这个人的情绪状态是沮丧的。一个女人在大声喊叫，表达她们对生意发生的事情的感受。此外，女人的发型和表情增加了这个人正在经历的情绪。然而，视频中没有音频可以准确确认情绪。
sample_00005219,根据我们在视频中所看到和听到的，这个人的情绪状态似乎是愤怒的。这可以从他们的面部表情和他们说话的攻击性语气中推断出来。此外，他们选择离开和对另一个人的敌对行为也支持这种解释。最后，对话发生在一个酒店大堂的位置进一步暗示这个人感到不满，并希望在公共场合与另一个人对抗。
sample_00006275,根据视频，画中的人看起来是一个穿着蓝色衬衫和领带的中年亚洲男子。他看起来很认真，面带沉思的表情。视频捕捉到了他看着摄像机和与某人交谈的瞬间，可能是他的商业伙伴或同事。周围是一个办公室或会议室，墙壁是白色的，背景中有一个模糊的窗户。在第二帧中，这个人手里拿着一部智能手机，好像在查看手机或给某人发短信。第三帧也显示他拿着一部智能手机，但这次他没有看着摄像机。整个视频中，这个人的情绪保持不变，脸上带着认真的表情。视频以这个人站在办公室里，继续用手机进行对话结束。
sample_00002684,我们可以推断这个人正在微笑并且看起来很开心。没有明显的情绪困扰或悲伤的迹象。
sample_00004053,我们不能仅凭视频来推断这个人的情绪状态，但我们可以看出她看起来很开心，戴着眼镜，表明她是一个年轻的女性。视频描述她有着美丽的长发，处于冬天，但其他细节有限。视频描述提到她在使用手机并看着手机，这可能意味着她正在看手机或者在浏览手机。然而，她在做什么或者她的感受并不完全清楚。总的来说，我们不能根据这个视频推断出这个人的情绪状态。
sample_00001039,根据视频，我们可以推断出视频中的女性是一位经理或主管，因为她站在其他人旁边，而且在大家午休时她在使用手机。此外，我们可以推断出这位女性可能感到沮丧或不快，因为她正在与手机上的某人进行一次困难的对话，而其他人都在同一个房间里。最后，根据字幕，我们知道这位女性留着短发，穿着一件蓝色的夹克或衬衫，而视频中的其他人穿着不同的衣服，看起来是不同年龄的男性和女性。总的来说，我们可以得出结论，这位女性处于一个专业环境中，并且正在进行一次困难的对话。
sample_00000361,根据声音、对话的语调和视频中人脸的表情，似乎这个人正在试图与某人沟通或解释某事。演讲者可能感到悲伤、焦虑或压力。从密集的字幕中，我们可以推断出这个人是穿着白色衬衫站在窗户旁边的男人，所以我们可以假设他可能在工作或在办公室。然而，视频没有显示他在做什么，他在做什么工作，或者对话是关于什么的。因此，我们无法推断出关于他的情绪状态或他所处情况的更多细节。
sample_00005079,根据描述，这个人似乎是一个女人，她在一个房间里，正在床上使用电脑。场景表明这个人没有微笑，她正在使用一个白色的床作为摄像机的背景，可能是出于某种原因。灯光似乎集中在这个女人身上，而其他细节则没有那么突出。描述中没有提到这个人的年龄和外貌。然而，根据场景和背景，可以推断她是一个成年女人。描述还提到她是一个年轻的女人，这表明她还没有成熟。总的来说，这个场景给我们一些关于这个人情绪状态的线索，但并没有给出一个明确的答案。
sample_00002298,这个人看起来很担心，似乎在表达关切。
sample_00004485,一个戴眼镜的男人站在人行道上，正在和手机上的某人交谈。他穿着一套黑色西装，头发黑黑的。背景中有远处的树木。可以听到一个 男人说中文的声音。这个男人戴着眼镜，看起来像个医生。他似乎很痛苦。下一个场景中，同一个男人穿着一件白色衬衫，看起来很沮丧。他双手拿着眼镜，似乎在和手机上的某人交谈。他站在人行道上，远处有树木。可以听到一个男人的声音，这个男人戴着眼镜。他正在用手机通话。这个男人头发黑黑的，穿着一套黑色西装。在下一个场景中，这个男人戴着眼镜，正在和手机上的某人交谈。可以看到远处的树木。可以听到一个男人说中文的声音。这个男人穿着一件白色衬衫，看起来很不开心。可以听到一个男人的声音，这个男人戴着眼镜。他穿着一套黑色西装，头发黑黑的。可以看到远处的树木。这个男人双手拿着眼镜，似乎在和手机上的某人交谈。他站在人行道上，远处有树木。
sample_00002253,这个人坐在床上，脚放在床上，坐在客厅的椅子上，还坐在地下室的床上。在这些场景中，他没有穿鞋，看起来很放松，没有提到金钱是个问题。因此，可以得出结论他手头没有现金，关于他的情绪状态没有其他线索。
sample_00002449,根据视频，这位女士手持手机并低头看着。视频捕捉到了女士笑着和大笑着拿着手机的各种场景。在某个时刻，她还一边笑着一边和手机上的某人交谈。此外，视频显示了一位年轻的亚洲女性，穿着一件白色衬衫，手持一部黑色手机。女士使用手机并笑着，视频捕捉到了一些女士看手机的场景。通过密集的字幕，我们可以看到女士穿着一件星纹衬衫，她的手机屏幕是白色的。最后，视频中显示了女士在一幕中看着手机上的某物。总的来说，视频捕捉到了一位女士使用手机并笑着，表达了对科技的积极和有趣的态度。
sample_00006742,在这个视频中，一对年轻夫妇正在发生冲突并互相大声喊叫。他们站在一个有床的房间里。女人有着长发，穿着一件白色的衬衫，而男人则是一个剃光头，穿着一件黑色的衬衫。背景中还有其他人，包括一个穿着蓝色衬衫的女人和一个站在床边的男人。摄像机移动以展示更多房间的情况，房间里乱七八糟地堆满了沙发、一堆书和一把椅子等物品。总体而言，这个场景是混乱和嘈杂的，夫妇的情绪爆发与安静和沉闷的环境形成鲜明对比。
sample_00003575,根据视频描述，我们可以推断出视频中的年轻女性感到沮丧或悲伤。她的表情严肃，还被显示为背对着摄像机。此外，视频描述中提到了女性眼中的悲伤，这进一步表明了她的情绪状态。总体而言，视频清楚地表明这位女性正在经历某种困扰。
sample_00005749,我们可以从她在电话中哭泣的声音中推断出这位女士的情绪状态。根据音频，我们可以听到她的哭声和声音的语调，这表明她感到不安或有压力。视觉线索包括女士的肢体语言和面部表情，也表明她感到有压力或痛苦。总体而言，视频显示了一位在办公室里打电话的女士，根据音频和视觉线索可以推断出她的情绪状态。
sample_00000877,根据提供的声音和描述，我们可以推断这个女人站在走廊里和别人交谈，可能是医生或外科医生。她穿着一件绿色的衬衫，看起来像是在医院或医疗设施里。她和她交谈的另一个人可能是患者或家属。气氛紧张，这个女人很紧张，可能是因为即将进行的手术。她的焦虑和担忧在她的面部表情和手势中体现出来。通过字幕，我们可以看到这个女人穿着黑色的裤子，手臂上有一个纹身。在视频中，墙上有一面镜子，床上坐着一个穿着白色衬衫的女人。镜子也出现在另一个镜头中，一个男人站在那里打电话。总的来说，视频在服装和场景方面非常详细，清晰地展现了这个场景。
sample_00005942,医生正在医院与一名患者交谈。患者戴着眼镜，医生穿着白色衬衫和领带，而患者穿着绿色衬衫。背景中有一台电视，柜台上可见一部电话。桌子上有一个蓝色的杯子。他们站在办公室里，讨论患者的病情。医生的脖子上挂着听诊器。
sample_00002244,我可以根据他们的面部表情和身体语言推断出这个人的情绪状态，但在视频中并没有明确说明。从视频中可以看出，第一场景中的女孩很不高兴并正在和男人说话。然后，在第二场景中，她继续和男人说话，但她的面部表情不可见。在第三场景中，女孩正在看她的手机，看起来她可能没有完全投入到对话中。
sample_00006914,根据视频，我们看到一个男人和一个女人站在卧室里，女人站在男人后面。房间里有一张红色的沙发，一面黑白相框镜子和一张蓝色的沙发。女人看起来像是男人的孩子或孙子。从音频中，我们可以推断出女人感到不高兴或失望，因为她站在男人后面，表情悲伤。此外，女人穿着裙子，而男人穿着白色T恤，双手放在脸前。视频发生在一个家庭中，画质高清，全高清。因此，我们可以推断出男人和女人是家庭成员，女人可能对男人有些不满。
sample_00006884,在视频的开头，我们看到一个男人和一个女人坐在餐厅的一张桌子旁边。他们正在交谈，似乎正在享受他们的餐点。然后，我们看到他们再次交谈，但这次他们坐在办公室里。我们听到他们用中文交谈，这是他们所说的语言。女人戴着眼镜，短发，男人长发，也戴着眼镜。他们似乎都是20多岁的年轻人。在整个视频中，我们看到他们微笑着互相交谈，有时认真，有时友好。随着视频的继续，女人换上了一件黑色的衬衫，开始用手机交谈。然后，她放下手机，开始吃饭。
sample_00006689,在这个视频中，我们看到一个男人在用手机讲话，一个男人戴着耳机和某人交谈，还有一个男人拿着一部黑色手机。根据他们的语气和语调的强烈程度，我们可以推断这个人可能是不高兴或生气的。我们还看到他们在和一个视频游戏中的人交谈，这可能表明他们并没有认真对待这次对话。然而，仅仅根据我们在视频中看到的内容，无法确定他们的情绪状态。
sample_00000153,这个人在第一场景中似乎是微笑和开心的，因为她在打电话和听音乐。在第二场景中，她似乎专注于某件事情，因为她在打电话和写东西。此外，字幕表明她在第三场景中也在微笑。根据这些线索，这个人似乎心情很好。
